idiom,num_contexts,jp_contexts,english_translations
幸か 不幸 か,1,幸か不幸か、 うまくいくに違いないと信じています-,"Gentlemen, unfortunately, we must be going as well."
底 が 浅い,1,この船のほうが 船底が浅いのよね？,"- We're shallower on the draft, right?"
底 を 突く,1,あと１〜２ヵ月で 資本金は底を突く,"What can we do? We've only got capital to last a month, maybe two."
弓 を 引く,1,危険を承知で弓を引いた,"Sorry, Harv, I know you have a thing for her."
"引き合い に 出す,気 に する",1,オリバー・クィーン並みの 大金持ちよ 彼が大金持ちだから 引き合いに出しただけ 気にしないで,"I would be as rich as Oliver Queen, who I mention because he's the richest person I know, or used to be."
引け を 取る,1,最悪な時こそ誰にも引けを取らない,Called the best by one of the worst on the planet.
当たり が いい,1,いい感じだろ? 口当たりがいいな,"It's pretty good, huh?"
当たる て 砕けろ,1,"""当たって砕けろ"" よ","Well, it can't hurt to ask."
影 が 薄い,1,臆病で影が薄かった,"He was quiet, timid, almost invisible."
後 が ない,1,どのみち 今の俺には もう後がない あッ...,it's sink or swim for me.
後 に も 先 に も,1,彼に逆らったのは 後にも先にもキミだけだよ,You're the only one who's ever stood up to him.
後 を 引く,1,あれは後を引いたよ 止められなくなる,That's become a real whore to me. I can't shake it.
後ろ を 見せる,1,後ろを見せるな ハリー・ポッター！,"Don't you turn your back on me, Harry Potter!"
後味 が 悪い,1,後味が悪い,I don't feel good with it.
後押し を する,1,ハートは回収の後押しをした,Hart was the force behind the recall.
従心,1,服従心の事？,About their obedience?
得体 が しれる ない,1,得体が知れないわ,We don't even know what that is.
得心 が 行く,1,"だが, 得心が行かぬ.",But something bothers me...
微塵 も ない,1,彼らは すべてを殺す・・・ 慈悲や後悔は微塵も無い,They'll kill everything... without mercy or remorse.
心 が 乱れる,1,心が乱れてるんだ,He's got a lot on his mind.
心 が 動く,1,ワシの申し出に心が動いておる,That's why I put a special wimp clause in my will.
心 が 洗う れる,1,チャーリーは あの馬鹿なカードを受け取ってから 心が洗われたようだった 彼女は　セラピーに来て,"Charlie had this, this... moment of clarity... after she got that stupid card."
心 を 砕く,1,心を砕くのは個人的,Crushed hearts are personal.
恩 を 仇 で 返す,1,恩を仇で返すのか？ 報道生命を賭けるのか！ イギリスが終わるんだぞ！,You know how much help you're getting hereon in?
恩 を 売る,1,恩を売ろうとしているのかもしれない... 新たな〈金貨の主〉に,Maybe they're trying to curry some favor with the new Master of Coin.
息 が 掛かる,1,お前の部下に 息が掛かってる マローニのな,"Assuming, of course, that they are still your people and not Maroni's."
息 を 殺す,1,彼等は閣下の子息を殺しました,"These people murdered your son, madam president."
息 を 継ぐ,1,-　ステリオス　息を継げ,"- Stelios, catch your breath, boy."
悦 に 入る,1,ウィスキーを飲みながら 悦に入ってますが,"You're very comfortable here with your glass of scotch,"
"悲鳴 を 上げる,中 に 入る",1,中に入ってみると 倒れていて えー 目を見て 悲鳴を上げました,"I went in, and when I got inside she was laying on the ground, uh, rubbing her eyes and screaming."
"悲鳴 を 上げる,完璧",1,海藻が顔に触れ 悲鳴を上げる 完璧、完璧です！,"wind blows out your candles, seaweed touches your face; You scream."
情け は 人 の 為 だ ぬ,1,情けは人の為ならず,What you put out into the world comes back to you.
情け を 掛ける,1,停戦の間に 情けを掛けたのに,I just added sparing him to the terms of our cease fire.
情け 容赦 も ない,1,情け容赦もなく な,Her life is not yours to take.
意 に 介す ない,1,誰の指図も意に介さない人だと,I expected him not to acquiesce to anyone's words.
意 に 介する,1,もはや車座にならず－ 孤独に机に向かい 他人を意に介しない,They no longer sit in a circle... but rather sit apart... and one doesn't know anything about the other.
意中 の 人,1,意中の人は最後にしない,You put your first choice in the middle.
意地 を 通す,1,私たちの意地を通す,We have our ways.
意気 地 が ない,1,意気地がないね,You are weak.
愛の 鞭,1,愛の鞭を打ってやれ ベイビー,"Hit them with the long arm of love, baby."
態度 が 大きい,1,態度が大きいぞ,I don't like your manner.
憎まれる 口 を 叩く,1,なぜいつも憎まれ口を叩くの,Why are you always so hateful?
手 が 出る ない,1,ブルックリンの物件には 手が出ない,I don't think I can afford a place in Brooklyn.
手 が 切れる,1,麻薬と手が切れたかどうかを 時間の単位で計るのは　馬鹿げてる,It is absurd to measure sobriety in units of time.
手 が 塞がる,1,手が塞がってるようだな,Sounds like you got your hands full here.
手 が 長い,1,"彼が近づいてきて言ったの ""もう少し手が長くならないかって...""","He came up to me and I said, ""Well, you have to extend your hand..."""
"手 に する,手 に 入る",1,技術者に相手にされず 手に入るのは石だけ,"In your hands, they go back to being nothing but rocks."
"手 に する,手 を 汚す",1,あの女は自分の手を汚さず 勝利を手にする気だ,"She wants you to do her dirty work for her. You do this, and she wins."
"手 に する,的 だ なる",1,"親父が言っていた ""人類はもっと─ 能率的になる　指でなく ハンマーとドライバーを─ 手にしたなら "" と","My father said, ""men would be more efficient if they had hammers and screwdrivers instead of fingers."""
"手 に する,目 を 覚ます",1,人の中には獣が眠っています 剣を手にした時 目を覚ますのです,"There's a beast in every man, and it stirs when you put a sword in his hand."
"手 に なる,血 を みる",1,血を見たいのか 相手になるぜ,"You want blood, I get it."
手 に 乗る,1,その手に乗るか！,So that's how it is.
"手 に 入る,ちょっと する た",1,- ちょっとした金が手に入ったんだ,We came into some money.
"手 に 入れる,ちょっと する た",1,- ちょっとした物を手に入れた,- I got a little something up my sleeve.
"手 に 入れる,何 と する て も",1,お前は強い 何としても手に入れよ,"But you, you are strong. And our need is great."
"手 に 入れる,力 を 貸す",1,食料は私達に依存しています 燃料も・・・ その代わりに 水を手に入れるのに力を貸すと,"They're totally dependent on us for food, fuel... and they've agreed to organise the workforce for the water detail on the moon."
"手 に 落ちる,手 に 入れる",1,もしリンダがミニドームを 手に入れて 悪い奴の手に落ちたら・・,"If Linda takes the mini-dome, and it ends up in the wrong hands..."
"手 に 落ちる,手 に 渡る",1,あなたが去って間もなく 技術が犯罪者の手に渡った 機を伺っていた 連中の手に落ちたのよ,"Shortly after you left your time, technology found its way into the hands of criminals who saw only opportunity."
"手 に 負える ない,気 が 付く",1,センスがあれば 気が付くはずだ 自分の手に 負えなくなってる事に,"You are too clever, you have no room in your head for intelligence."
"手 を 付ける,手段 を 選ぶ ない",1,何から手を付けるか 判らないが たぶん 手段を選ばない,"I don't know when or where, but they will make a move."
"手 を 切る,夢 を みる",1,お前が小切手を 切ってる夢を見てな,"You were there handing out checks. ""One for you, one for you... """
"手 を 切る,目 が 肥える",1,麻薬と手を切ったからといって 男を選ぶ目が肥えたとは言えないわ,I can't say I got any better at picking men just because I got clean.
"手 を 回す,手 を 繋ぐ",1,（徳井）だから アーマンが 割と自然と手を繋ぎに行ったり 腰に手を回したり,"So Arman, rather naturally, holds her hand and puts his arms around her."
